,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,ren,age
4887,952000.0,2,1.75,3490,88909,1.0,3,10,2320,0.0,98006,47.5462,-122.112,3490,40185,0,35
4889,332900.0,3,1.5,1190,11996,1.0,4,7,1190,0.0,98077,47.7561,-122.071,1190,9756,0,46
4890,721000.0,3,2.25,2040,18360,2.0,4,8,2040,0.0,98052,47.6976,-122.137,2590,21315,0,32
4893,245000.0,2,1.0,990,4800,1.0,3,6,990,0.0,98118,47.5615,-122.28,1700,5400,0,107
4895,550000.0,3,1.75,1840,9401,1.0,3,8,1840,0.0,98075,47.5847,-122.075,2850,14323,0,44
4896,350000.0,2,1.0,910,4500,1.5,4,7,910,0.0,98118,47.5633,-122.289,1270,3500,0,109
4898,259950.0,3,1.5,1240,9500,1.0,4,7,1240,0.0,98166,47.4756,-122.35,1845,10125,0,60
4900,186000.0,3,1.0,1200,10080,1.0,4,7,1200,0.0,98042,47.3261,-122.135,1230,9800,0,46
4901,395000.0,3,1.5,1280,15028,1.0,3,7,1280,0.0,98074,47.6304,-122.035,1470,13698,0,33
4904,572000.0,3,1.5,1680,13751,1.0,4,7,1680,0.0,98040,47.5716,-122.227,1760,13500,0,64
4906,298700.0,3,2.25,2110,7350,1.0,3,8,1530,0.0,98023,47.3088,-122.341,2640,7777,0,35
4907,549000.0,2,1.0,2034,13392,1.0,5,7,1159,0.0,98070,47.3312,-122.503,1156,15961,0,68
4908,278000.0,3,1.5,1900,9994,1.0,3,7,1120,0.0,98168,47.4729,-122.301,1900,9994,0,55
4909,455000.0,4,2.0,2380,4500,1.5,3,6,1470,2014.0,98118,47.5652,-122.281,1300,4500,1,89
4914,620000.0,5,3.0,2540,11422,1.0,3,8,1270,2014.0,98006,47.5459,-122.176,2090,10741,1,53
4915,450000.0,3,1.75,1160,6120,1.0,3,7,1040,0.0,98115,47.6926,-122.287,1530,6120,0,74
4918,1940000.0,5,2.25,3120,16672,2.0,4,9,3120,0.0,98004,47.6458,-122.219,3740,17853,0,46
4919,832500.0,3,2.0,1870,9527,1.0,4,7,1870,1997.0,98040,47.5777,-122.224,1970,11904,1,64
4920,245000.0,3,1.0,1010,9678,1.0,5,7,1010,0.0,98188,47.4396,-122.285,1010,9375,0,60
4925,220650.0,2,1.75,1460,10500,1.0,3,7,1460,0.0,98045,47.4461,-121.768,1340,9600,0,35
4930,268000.0,4,1.5,1730,7020,1.5,4,5,1730,0.0,98056,47.4939,-122.167,1110,7020,0,62
4931,440000.0,4,1.5,1690,3245,1.5,3,8,1690,0.0,98126,47.5445,-122.375,1380,1590,0,86
4932,1400000.0,3,2.5,2550,7200,2.0,3,10,2550,2013.0,98144,47.5996,-122.288,2030,3500,1,34
4934,359000.0,4,2.25,2710,22860,1.0,4,7,1850,0.0,98001,47.3207,-122.266,1700,22860,0,53
4935,266500.0,4,1.75,1880,7632,1.0,4,7,1180,0.0,98023,47.3068,-122.372,1840,8528,0,37
4940,650000.0,4,2.25,2440,9320,1.0,4,7,1880,0.0,98007,47.5933,-122.135,1530,9335,0,58
4941,312500.0,4,1.75,2280,7840,1.0,3,7,1280,0.0,98055,47.4809,-122.224,2120,7260,0,58
4942,225000.0,3,1.0,900,6099,1.0,3,6,790,0.0,98168,47.4807,-122.289,1240,6099,0,71
4943,425000.0,4,1.75,1980,8400,1.0,3,7,1330,0.0,98052,47.6721,-122.152,1920,8400,0,47
4945,572000.0,5,2.25,2340,9225,2.0,3,8,2340,0.0,98052,47.6369,-122.098,2140,9348,0,42
4947,452000.0,2,1.0,980,5000,1.0,3,6,980,0.0,98107,47.6744,-122.369,1270,4500,0,111
4948,278000.0,4,2.0,1480,6324,1.0,3,7,1480,0.0,98122,47.6147,-122.302,1480,3600,0,72
4949,474900.0,3,2.25,1800,43647,1.0,4,8,1800,0.0,98072,47.7757,-122.132,2480,25608,0,39
4950,450000.0,2,1.75,2130,6574,1.0,3,8,1500,0.0,98199,47.6529,-122.411,2130,6275,0,69
4951,611000.0,2,1.0,1270,5100,1.0,3,7,1100,0.0,98115,47.6771,-122.328,1670,3900,0,115
4955,1000000.0,5,2.75,1510,5700,2.0,4,7,1510,0.0,98105,47.6653,-122.27,2190,5700,0,69
4958,450000.0,3,1.75,1540,9154,1.0,3,8,1540,0.0,98074,47.6207,-122.042,1990,10273,0,32
4959,588500.0,3,1.75,2330,14892,1.0,3,8,1970,0.0,98074,47.6267,-122.046,2570,14217,0,35
4960,340000.0,4,1.75,1400,8374,1.0,3,7,1400,0.0,98166,47.4735,-122.344,1420,8360,0,62
4963,749000.0,3,2.5,3380,7126,2.0,3,8,3380,2003.0,98008,47.6276,-122.122,1810,7308,1,50
4964,330000.0,3,1.5,1440,7875,1.0,4,8,1440,0.0,98058,47.4561,-122.148,1800,8964,0,47
4966,239000.0,3,1.75,1470,8925,1.0,4,7,1470,0.0,98022,47.2026,-122.0,1430,9282,0,58
4969,825000.0,4,3.25,4110,14219,2.0,4,10,2570,0.0,98028,47.7382,-122.264,2760,12283,0,36
4974,599000.0,4,1.0,1590,4280,1.5,3,7,1590,0.0,98103,47.667,-122.335,2230,4280,0,91
4976,147200.0,3,1.0,1420,9600,1.0,4,6,1420,0.0,98188,47.4232,-122.292,1400,8415,0,61
4977,476900.0,3,1.0,1240,5758,1.5,4,6,960,0.0,98116,47.5675,-122.396,1460,5750,0,105
4981,790000.0,5,3.25,3030,20446,2.0,3,9,2130,0.0,98008,47.6133,-122.106,2890,20908,0,39
4982,875000.0,3,1.5,1820,12686,1.0,4,7,1820,0.0,98004,47.5886,-122.195,3020,11550,0,63
4983,490000.0,3,2.0,2220,10275,2.0,3,9,1640,0.0,98027,47.5304,-122.055,2300,9975,0,35
4984,335000.0,3,1.75,2430,9133,1.0,4,7,1410,0.0,98059,47.5116,-122.157,1980,9592,0,37
4986,385000.0,3,1.75,1180,10541,1.0,4,7,940,0.0,98074,47.6348,-122.032,1230,10879,0,34
4987,395000.0,3,1.75,1620,8085,1.0,3,7,1210,0.0,98011,47.7349,-122.197,1700,8085,0,39
4988,650000.0,2,1.0,1030,5750,1.0,5,8,1030,0.0,98116,47.5861,-122.391,1570,5750,0,87
4990,692500.0,3,2.25,3420,9900,1.0,3,9,1710,2004.0,98028,47.7412,-122.256,2290,10700,1,52
4992,233500.0,3,1.5,1580,10517,1.0,4,6,1580,0.0,98002,47.2903,-122.214,1400,10658,0,58
4993,400000.0,3,2.0,1230,11413,1.0,3,7,990,0.0,98074,47.6321,-122.034,1570,11517,0,31
4994,547000.0,5,2.5,2200,4080,1.5,5,7,1420,0.0,98103,47.6872,-122.35,1300,4080,0,99
4995,519000.0,5,2.25,2570,13054,1.0,3,8,1470,1992.0,98166,47.4487,-122.352,2570,19807,1,65
4996,1030000.0,4,3.5,3320,19850,1.0,4,10,2040,0.0,98040,47.527,-122.228,3240,15470,0,38
4997,365000.0,3,1.0,1090,6435,1.0,4,7,1090,0.0,98106,47.5334,-122.365,1340,6435,0,60
4998,699000.0,5,2.75,2970,36817,2.0,4,8,2970,0.0,98072,47.7731,-122.139,2730,29150,0,37
4999,525000.0,3,1.75,1970,8000,1.0,4,8,1970,0.0,98052,47.6324,-122.1,1910,8000,0,47
5002,279000.0,2,1.0,670,6300,1.0,5,6,670,0.0,98126,47.5161,-122.374,760,6300,0,73
5003,805000.0,4,1.75,2360,4750,2.0,5,7,1660,0.0,98115,47.6729,-122.293,1810,4750,0,104
5005,425000.0,2,1.0,620,4455,1.0,3,6,620,0.0,98117,47.6877,-122.395,1180,5000,0,88
5006,446000.0,4,1.75,1730,5922,2.0,5,7,1730,0.0,98125,47.7188,-122.321,1700,6127,0,66
5007,455000.0,5,2.0,2500,7860,1.0,3,7,1040,0.0,98034,47.7212,-122.226,2060,9684,0,52
5008,226550.0,3,1.0,990,4440,1.0,3,6,990,0.0,98106,47.522,-122.354,990,6771,0,72
5009,764000.0,3,2.0,1420,4080,1.5,5,8,1420,0.0,98103,47.6801,-122.348,1220,3060,0,111
5010,439950.0,3,2.25,2170,15000,2.0,4,8,2170,0.0,98042,47.3863,-122.158,2430,14256,0,37
5011,453000.0,4,2.0,1880,5100,1.0,3,8,1880,0.0,98103,47.6872,-122.349,1610,4590,0,63
5013,702500.0,3,1.5,2360,6750,2.0,5,7,1930,0.0,98103,47.6923,-122.332,1320,4500,0,89
5014,285000.0,3,1.5,1780,12231,1.0,4,8,1780,0.0,98003,47.335,-122.321,2460,12663,0,59
5021,576000.0,3,1.75,1500,13891,1.0,4,7,1500,0.0,98005,47.5866,-122.175,2020,13891,0,64
5022,525000.0,3,1.75,1720,7200,1.0,3,7,1140,0.0,98052,47.6977,-122.132,1700,8400,0,38
5026,266000.0,4,2.25,1995,7102,2.0,4,8,1995,0.0,98023,47.2986,-122.37,1880,7950,0,34
5028,415000.0,3,1.75,1270,4800,1.0,3,7,1270,2014.0,98126,47.5362,-122.376,1220,4800,1,63
5032,459000.0,3,1.75,1730,7807,1.0,3,7,1260,0.0,98034,47.7211,-122.169,1800,7650,0,39
5033,195000.0,3,1.0,1070,7615,1.0,4,7,1070,0.0,98023,47.3189,-122.373,1240,6906,0,46
5034,235000.0,3,1.5,1660,8738,1.0,4,7,1080,0.0,98002,47.3117,-122.208,1500,8466,0,56
5035,711800.0,4,2.25,2410,16650,1.0,4,8,2410,0.0,98006,47.5706,-122.163,2720,11141,0,50
5039,560000.0,3,1.75,2340,12443,1.5,4,8,2340,0.0,98006,47.5432,-122.177,1970,9600,0,50
5040,340000.0,3,1.75,1880,11249,1.0,3,7,1330,0.0,98001,47.3295,-122.257,1870,14547,0,30
5041,600000.0,2,1.0,1110,3500,1.5,3,6,970,0.0,98102,47.6453,-122.327,1884,1778,0,103
5044,1390000.0,6,2.75,5700,20000,1.0,4,10,2850,0.0,98006,47.5601,-122.16,3690,15700,0,38
5045,249000.0,4,1.0,1200,7552,1.0,3,6,1060,0.0,98126,47.5317,-122.37,1580,7680,0,96
5046,350000.0,3,3.0,3200,35782,1.0,3,8,2360,0.0,98042,47.4121,-122.154,3090,37887,0,37
5050,475000.0,4,2.25,2110,7560,2.0,4,8,2110,0.0,98034,47.7331,-122.183,2110,7560,0,41
5053,397500.0,4,1.75,2220,4760,1.0,3,7,1320,0.0,98106,47.5215,-122.348,940,4760,0,97
5057,250000.0,4,1.0,1550,7296,1.5,3,6,1550,0.0,98106,47.5184,-122.366,1370,7680,0,58
5060,1090000.0,3,1.5,2560,4000,1.5,5,8,1660,0.0,98112,47.6384,-122.279,2560,4000,0,88
5061,670000.0,3,1.75,1850,8160,1.0,3,8,1850,0.0,98177,47.7241,-122.363,1600,8160,0,63
5062,461550.0,3,1.5,2090,11895,1.0,3,7,1790,0.0,98118,47.5362,-122.267,2180,11072,0,61
5066,625000.0,3,2.5,2600,10092,1.0,3,9,2600,0.0,98074,47.6223,-122.032,2440,9298,0,31
5067,731100.0,3,2.5,2060,8778,1.0,3,8,1160,2010.0,98136,47.5245,-122.384,1990,7560,1,62
5070,465000.0,3,3.0,2290,15600,1.0,3,8,1420,1990.0,98001,47.3558,-122.29,1890,14143,1,67
5072,740000.0,3,1.75,2020,9478,1.0,4,9,2020,0.0,98040,47.5383,-122.238,3050,15594,0,54
5073,250000.0,3,2.0,1430,7280,1.0,3,7,990,0.0,98030,47.3742,-122.18,1430,7280,0,35
5079,475000.0,4,2.5,3060,10043,1.0,4,8,1700,0.0,98133,47.7387,-122.337,1630,8296,0,47
5082,232000.0,2,1.0,960,8100,1.0,3,6,810,0.0,98168,47.494,-122.304,960,12150,0,79
5086,475000.0,4,2.0,1790,2250,1.0,4,7,840,0.0,98103,47.6526,-122.345,1440,1545,0,106
5088,395000.0,2,1.5,1010,3060,1.0,4,7,1010,0.0,98103,47.6897,-122.354,1160,4080,0,97
5089,499000.0,4,3.75,2560,5250,2.0,3,7,1900,2006.0,98133,47.7326,-122.342,1400,5250,1,52
5090,420000.0,2,1.75,1200,3136,1.0,3,7,800,2005.0,98122,47.6132,-122.297,1330,3164,1,111
5092,833000.0,4,1.75,2260,12238,1.0,3,9,2260,0.0,98005,47.5976,-122.178,2430,10204,0,48
5093,479000.0,3,2.25,2110,11319,2.0,4,8,2110,0.0,98072,47.742,-122.105,1860,11319,0,37
5095,267000.0,3,1.0,1400,8100,1.5,3,6,1400,0.0,98125,47.7124,-122.289,1420,8100,0,71
5098,619000.0,4,2.0,2300,3400,1.5,5,8,1550,0.0,98117,47.678,-122.361,1670,4200,0,100
5099,569950.0,5,2.75,2510,28185,1.0,4,7,1600,0.0,98155,47.7719,-122.282,2910,14880,0,52
5100,549000.0,3,2.0,1340,3000,2.0,5,7,1340,0.0,98103,47.6857,-122.349,1120,3000,0,110
5101,422500.0,3,1.75,1560,7245,1.5,3,7,1560,1985.0,98052,47.6868,-122.119,2220,8502,1,53
5105,499900.0,3,1.75,2430,8820,1.0,3,8,1630,0.0,98178,47.4972,-122.233,2390,10050,0,38
5106,492000.0,3,2.25,2100,7335,2.0,3,8,2100,0.0,98074,47.647,-122.061,2050,8930,0,32
5108,800000.0,3,2.5,1630,2640,2.0,5,8,1630,0.0,98119,47.6452,-122.371,1630,3000,0,96
5109,832600.0,4,1.0,1640,4200,1.5,3,7,1640,0.0,98103,47.6601,-122.332,1730,3990,0,90
5113,308130.0,4,2.5,2300,7500,1.0,2,7,1650,0.0,98198,47.4125,-122.33,2300,7500,0,56
5116,215000.0,3,1.0,1150,7560,1.0,4,6,1150,0.0,98058,47.4613,-122.184,1230,7560,0,57
5117,210000.0,4,1.5,1920,10403,1.0,3,7,1370,0.0,98023,47.2987,-122.366,1550,9619,0,56
5119,245000.0,3,1.75,1720,9342,1.0,4,7,1140,0.0,98092,47.3177,-122.182,1330,7540,0,34
5120,540000.0,3,2.25,2100,20018,1.0,3,8,1470,0.0,98166,47.4544,-122.366,2410,17196,0,67
5125,300000.0,4,1.75,2200,7600,2.0,3,8,2200,0.0,98092,47.3131,-122.191,1910,7600,0,37
5126,528000.0,5,1.75,2140,8580,1.0,3,7,1200,0.0,98033,47.6625,-122.178,1600,9206,0,53
5129,255000.0,3,1.75,1340,7210,1.0,4,7,1340,0.0,98031,47.4182,-122.167,1370,7210,0,40
5130,220000.0,1,1.5,1100,3451,1.5,4,8,1100,0.0,98198,47.3829,-122.322,1400,4560,0,37
5132,447000.0,2,1.0,1320,8380,1.0,3,7,1320,0.0,98177,47.705,-122.367,1290,8025,0,62
5133,755000.0,6,2.0,2150,4505,1.0,3,7,1270,0.0,98119,47.6514,-122.369,1740,4505,0,63
5134,700000.0,4,1.5,2470,6000,1.5,3,7,1480,0.0,98199,47.6365,-122.391,2140,4000,0,75
5135,250000.0,4,2.75,1910,7700,1.0,4,7,1000,0.0,98030,47.369,-122.17,1880,7875,0,35
5138,754300.0,5,2.75,1800,4500,2.0,4,7,1680,0.0,98107,47.6648,-122.358,1730,4500,0,76
5139,650000.0,3,1.5,2160,9000,1.0,4,8,1400,0.0,98177,47.7241,-122.369,3010,9000,0,66
5142,235000.0,3,1.0,1050,7670,1.5,5,7,1050,0.0,98022,47.2046,-121.996,1220,7670,0,60
5146,370000.0,4,1.5,1370,9957,1.0,3,7,900,0.0,98034,47.7237,-122.181,1510,8088,0,43
5147,436000.0,4,2.75,2080,9600,1.0,3,8,1240,0.0,98034,47.7149,-122.235,1880,9525,0,36
5149,377691.0,5,1.75,2120,8399,1.0,4,7,1320,0.0,98133,47.7621,-122.335,2120,8398,0,73
5152,169000.0,3,1.0,910,7686,1.0,3,7,910,0.0,98001,47.3405,-122.288,1020,7686,0,46
5153,475000.0,3,1.0,1270,4268,1.0,3,7,1270,0.0,98117,47.6848,-122.392,1310,4080,0,94
5157,1500000.0,4,2.75,2930,25697,1.0,4,9,2310,0.0,98004,47.6264,-122.226,3810,20681,0,51
5159,270000.0,4,1.0,1900,8505,1.0,3,7,1200,0.0,98055,47.4406,-122.196,1440,8505,0,59
5160,300000.0,6,2.5,2590,11250,1.0,4,8,1390,0.0,98055,47.4608,-122.196,2270,8360,0,37
5163,611900.0,1,2.25,1220,2100,2.0,4,8,1220,1979.0,98033,47.6703,-122.204,3150,6000,1,69
5164,240000.0,3,1.75,1100,7373,1.0,4,7,1100,0.0,98092,47.3124,-122.183,1430,8415,0,47
5166,169000.0,3,1.0,890,7110,1.0,3,6,890,0.0,98178,47.4971,-122.261,1100,8375,0,58
5167,200500.0,3,2.0,1280,14972,1.0,3,7,1280,0.0,98031,47.4129,-122.209,1800,9698,0,52
5169,290256.0,3,2.25,1720,7885,2.0,3,8,1720,0.0,98023,47.3136,-122.344,2340,7885,0,32
5170,279950.0,3,1.75,1530,8800,1.0,4,7,1040,0.0,98058,47.4483,-122.158,1530,8690,0,48
5171,195000.0,3,1.75,1580,7875,1.0,3,7,1580,0.0,98022,47.1958,-122.003,1560,8314,0,36
5172,630000.0,3,1.0,1360,13000,1.0,5,6,1360,0.0,98010,47.3359,-122.033,1890,19650,0,70
5173,1160000.0,4,3.0,2680,15438,2.0,3,8,2680,1956.0,98039,47.6109,-122.226,4480,14406,1,113
5175,835000.0,3,2.25,2520,6690,2.0,5,8,1700,1990.0,98126,47.5705,-122.381,1990,5792,1,71
5177,623000.0,4,2.75,2300,12633,2.0,3,9,2300,0.0,98074,47.6218,-122.032,2240,9246,0,31
5178,220000.0,3,1.75,1900,7680,1.0,3,7,1260,0.0,98178,47.5081,-122.266,2000,7740,0,56
5179,526000.0,3,2.25,2000,18099,1.0,4,8,1250,0.0,98006,47.5443,-122.18,2060,12000,0,37
5180,243500.0,2,1.0,900,5016,1.0,3,6,900,0.0,98118,47.542,-122.282,1420,5184,0,67
5182,329000.0,4,2.0,1850,9126,1.0,5,7,1850,0.0,98059,47.5009,-122.164,1730,9110,0,52
5183,525000.0,4,1.0,1570,4000,1.5,3,7,1570,0.0,98102,47.6275,-122.321,1610,4000,0,95
5184,190000.0,2,1.0,670,3101,1.0,4,6,670,0.0,98118,47.5546,-122.274,1660,4100,0,67
5185,772650.0,4,2.5,2660,10800,1.0,3,7,2660,2014.0,98005,47.5894,-122.172,2640,10800,1,60
5187,650000.0,3,1.75,1970,54450,1.0,3,8,1570,0.0,98075,47.5936,-122.012,2460,36677,0,35
5190,850000.0,3,2.25,3000,18450,1.0,3,10,3000,0.0,98077,47.7274,-122.062,2980,12304,0,32
5192,492450.0,3,1.75,1540,13002,1.0,2,8,1200,0.0,98074,47.6231,-122.044,1620,10098,0,31
5193,813000.0,3,1.75,2080,11866,1.0,3,8,2080,0.0,98005,47.5872,-122.173,2240,10696,0,55
5194,710000.0,3,2.0,1780,9732,1.0,3,8,1780,0.0,98040,47.5796,-122.229,1900,10200,0,48
5195,792500.0,3,1.5,1960,2400,2.0,3,8,1330,0.0,98119,47.6423,-122.37,2090,4000,0,104
5196,285900.0,5,1.5,1690,7725,1.5,4,7,1690,0.0,98032,47.3859,-122.288,1690,7739,0,54
5197,389000.0,3,2.0,2080,12972,1.0,4,7,1250,0.0,98070,47.3733,-122.432,1530,10089,0,34
5198,675000.0,3,2.25,2070,2833,2.0,3,8,1490,0.0,98136,47.5543,-122.398,1940,3794,0,49
5199,352000.0,2,0.75,760,33801,1.0,4,4,760,0.0,98059,47.4703,-122.076,1100,39504,0,84
5201,768500.0,4,1.75,3620,10400,1.0,4,8,1820,0.0,98005,47.6069,-122.167,2410,10400,0,50
5203,685000.0,3,2.5,1460,8800,1.0,4,7,1460,0.0,98040,47.5895,-122.232,2200,8800,0,59
5204,648475.0,4,2.75,2250,5700,1.0,3,8,1200,0.0,98109,47.6406,-122.344,1720,3850,0,64
5207,195000.0,3,1.0,1310,9554,1.0,3,7,960,0.0,98001,47.2949,-122.285,1310,9845,0,53
5210,335000.0,3,2.75,1990,19991,1.0,3,7,1340,0.0,98072,47.7434,-122.106,1750,9775,0,38
5212,278500.0,3,1.75,1390,8980,1.0,4,8,1390,0.0,98022,47.2015,-122.005,1770,9085,0,30
5213,260000.0,4,1.5,1540,7300,2.0,3,7,1540,0.0,98001,47.3317,-122.276,1580,7650,0,42
5214,162500.0,2,1.0,760,6141,1.0,2,6,760,0.0,98118,47.5469,-122.277,900,4120,0,95
5215,239000.0,4,1.0,1280,8316,1.0,3,6,1280,0.0,98168,47.4989,-122.302,1310,7830,0,65
5220,299000.0,3,1.0,1520,8320,1.0,3,6,1520,0.0,98133,47.7699,-122.335,1500,8320,0,62
5221,227450.0,2,1.0,660,6509,1.0,4,5,660,0.0,98056,47.4938,-122.171,970,5713,0,63
5224,760000.0,5,1.5,3050,2992,1.5,4,8,1920,0.0,98112,47.621,-122.302,1200,1209,0,84
5225,532500.0,2,1.0,820,3000,1.0,4,7,820,0.0,98103,47.6842,-122.348,1490,3000,0,91
5227,438500.0,3,2.0,1490,3072,1.0,5,7,770,0.0,98144,47.5772,-122.307,1320,3072,0,103
5228,545500.0,3,2.5,1560,9361,1.5,4,7,1360,0.0,98108,47.5591,-122.295,1670,6244,0,79
5231,199999.0,3,1.0,960,10815,1.0,5,5,960,0.0,98010,47.3091,-122.006,1330,10815,0,115
5233,600000.0,4,2.25,2260,43847,2.0,3,8,2260,0.0,98072,47.7713,-122.129,2470,37304,0,33
5235,1040000.0,5,2.75,3050,8904,1.0,4,8,1650,0.0,98040,47.5709,-122.214,2920,8904,0,59
5236,610000.0,3,1.0,1000,4959,1.0,3,8,1000,0.0,98105,47.6629,-122.277,2240,4959,0,70
5238,382000.0,3,2.25,1750,15528,1.0,3,8,1270,0.0,98155,47.7739,-122.274,2170,12000,0,52
5239,370000.0,3,2.25,1770,7667,1.0,3,8,1270,0.0,98177,47.7724,-122.362,2180,8103,0,49
5241,260000.0,2,1.0,770,7906,1.0,4,6,770,0.0,98155,47.76600000000001,-122.32,990,7906,0,67
5243,344000.0,5,2.0,2130,8412,1.0,3,7,1440,2000.0,98155,47.7403,-122.318,2310,7474,1,69
5244,205000.0,3,1.0,1050,8498,1.0,3,7,1050,0.0,98031,47.4038,-122.203,1340,8498,0,57
5245,379000.0,5,2.5,2803,8550,1.0,3,8,2803,2011.0,98003,47.3032,-122.306,1810,8550,1,52
5246,424240.0,3,2.0,2080,12094,2.0,4,8,2080,0.0,98052,47.7035,-122.164,2230,12204,0,33
5248,582000.0,4,1.75,2120,4650,1.0,3,7,1190,0.0,98117,47.6964,-122.4,2070,6487,0,64
5250,658000.0,3,1.0,1290,12005,1.0,4,7,1290,0.0,98033,47.6835,-122.199,1930,8000,0,49
5251,294000.0,5,2.75,1790,5000,1.5,4,7,1060,0.0,98106,47.5655,-122.363,1400,5000,0,100
5253,600000.0,3,1.0,1040,5000,1.5,3,7,1040,0.0,98107,47.6754,-122.359,1440,4400,0,103
5254,199990.0,3,1.0,840,5200,1.0,3,6,840,2014.0,98042,47.3685,-122.077,870,5200,1,46
5255,220000.0,3,1.75,1650,8850,1.0,3,7,1650,0.0,98188,47.4331,-122.291,1400,8800,0,56
5256,440000.0,4,2.25,2080,15750,1.0,3,8,1460,0.0,98034,47.7225,-122.2,1960,10500,0,39
5260,215000.0,3,1.75,1280,10016,1.0,4,7,1280,0.0,98003,47.2823,-122.333,1670,9764,0,40
5261,605000.0,3,2.5,3200,35012,1.5,3,8,2100,0.0,98027,47.4651,-121.993,2690,35100,0,50
5263,495000.0,3,1.0,1570,5510,1.0,4,7,1070,0.0,98115,47.6942,-122.319,1770,6380,0,75
5266,657500.0,4,2.25,2520,10370,2.0,3,9,2520,0.0,98074,47.6377,-122.049,2848,12682,0,35
5267,250000.0,5,1.75,2190,8250,1.0,3,7,1190,0.0,98055,47.4887,-122.223,2570,8250,0,52
5268,385000.0,5,1.75,2190,8250,1.0,3,7,1190,0.0,98055,47.4887,-122.223,2570,8250,0,52
5269,307000.0,3,1.5,2320,7500,1.0,3,7,2320,0.0,98019,47.7413,-121.979,1480,10000,0,39
5271,226450.0,3,1.75,1730,7200,1.5,4,6,1730,0.0,98032,47.3774,-122.236,860,7200,0,71
5272,390000.0,3,2.5,1640,6991,1.0,3,7,1110,0.0,98125,47.7255,-122.327,1860,7342,0,48
5274,368000.0,3,1.5,1560,7884,1.0,3,7,1060,0.0,98125,47.7312,-122.298,1820,9000,0,46
5276,865000.0,3,2.25,2670,150270,2.0,3,9,2670,0.0,98072,47.7601,-122.134,3080,81054,0,30
5277,515000.0,5,2.5,3810,15916,1.5,5,8,3810,0.0,98058,47.4521,-122.14,2470,11662,0,48
5278,410000.0,3,1.75,1440,8560,1.0,4,7,1440,0.0,98034,47.7296,-122.232,1460,7560,0,36
5279,210000.0,4,1.0,1200,43560,1.0,3,5,1200,0.0,98042,47.3375,-122.123,1400,54450,0,47
5280,460000.0,3,1.75,1520,7700,1.0,3,7,820,0.0,98034,47.7226,-122.219,1420,7674,0,46
5282,322200.0,4,2.25,2010,19000,2.0,4,8,2010,0.0,98042,47.3734,-122.119,1950,19626,0,40
5283,279000.0,4,1.0,1210,6000,1.5,3,7,1210,0.0,98178,47.5026,-122.234,1470,6000,0,72
5285,420000.0,3,1.5,1050,6615,1.0,4,6,800,0.0,98199,47.6578,-122.39,1530,5250,0,65
5286,249000.0,3,1.75,2120,18335,1.0,3,7,1380,0.0,98188,47.451,-122.273,2050,18333,0,54
5287,294950.0,3,1.0,1240,8840,1.0,3,6,1240,0.0,98125,47.7277,-122.308,1250,8840,0,63
5289,335000.0,3,1.75,1270,4800,1.0,3,7,1270,0.0,98117,47.69300000000001,-122.361,1490,4800,0,62
5291,520000.0,2,1.0,1250,3708,1.5,3,7,1250,0.0,98117,47.685,-122.363,1430,3708,0,89
5292,560000.0,4,1.75,1740,8800,1.0,4,8,1740,0.0,98007,47.6232,-122.142,2180,8436,0,50
5295,495000.0,2,1.0,1670,14695,1.5,5,7,1670,0.0,98033,47.7001,-122.2,1800,11355,0,85
5298,99000.0,2,1.0,960,8236,1.0,2,6,960,0.0,98058,47.4698,-122.166,1260,8236,0,67
5300,430000.0,4,1.75,1710,7724,1.0,3,8,1710,0.0,98155,47.7721,-122.293,1940,7724,0,32
5305,390000.0,3,1.5,1650,8676,1.0,4,8,1130,0.0,98133,47.7471,-122.352,1400,8499,0,36
5306,499000.0,3,1.5,1260,3135,1.0,4,7,780,0.0,98107,47.6693,-122.371,1540,3025,0,71
5307,375000.0,3,1.0,1960,7955,1.0,4,7,1260,0.0,98177,47.7641,-122.364,1850,8219,0,52
5309,635000.0,3,2.25,1940,7482,1.0,4,7,1240,0.0,98004,47.6004,-122.195,2340,9310,0,51
5311,321027.0,4,2.25,2820,16770,1.0,4,8,1920,0.0,98023,47.3186,-122.364,2320,13850,0,49
5313,410000.0,3,1.75,1640,17583,1.0,3,7,1110,0.0,98034,47.726000000000006,-122.203,1420,11680,0,46
5314,449950.0,3,2.0,1560,4080,2.0,3,7,1560,1982.0,98115,47.6892,-122.319,1900,4080,1,92
5315,194990.0,6,2.5,1560,7144,1.0,3,6,1060,0.0,98118,47.5335,-122.272,1300,6232,0,102
5316,475000.0,4,1.75,1910,8775,1.0,3,7,1210,0.0,98028,47.7396,-122.247,2210,8778,0,59
5317,530000.0,5,1.75,1570,3000,2.0,4,7,1570,0.0,98105,47.6677,-122.316,1610,3000,0,107
5319,210000.0,3,2.25,1720,9435,1.0,4,7,1220,0.0,98023,47.2979,-122.377,1690,7215,0,37
5322,478000.0,4,2.0,1690,8208,1.0,4,7,1210,0.0,98008,47.6052,-122.126,1620,8496,0,57
5325,285000.0,3,1.5,1480,7117,1.0,3,7,1170,0.0,98028,47.7766,-122.248,2230,14775,0,55
5327,279000.0,3,1.5,1780,16000,1.0,2,7,1240,0.0,98198,47.419,-122.322,1860,9775,0,55
