,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,grade,sqft_above,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,ren,age,basement
281,170000.0,2,1.0,860,5265,1.0,6,860,0.0,98178,47.5048,-122.272,1650,8775,0,84,0.0
17896,600000.0,3,1.0,1440,4300,1.5,8,1440,0.0,98117,47.6847,-122.372,1640,4500,0,86,0.0
13066,531000.0,3,2.25,1910,8390,1.0,7,1910,0.0,98034,47.73,-122.216,2410,8390,0,36,0.0
17886,778000.0,3,2.0,1840,6000,2.0,7,1720,0.0,98033,47.6828,-122.207,1390,6000,0,69,1.0
11635,198000.0,3,1.5,1430,7347,1.0,7,820,0.0,98023,47.2927,-122.369,1430,8723,0,35,1.0
4206,255000.0,3,2.0,930,11475,1.0,7,930,0.0,98045,47.4644,-121.745,1280,11250,0,37,0.0
17130,465000.0,3,1.5,1280,4720,1.0,7,850,0.0,98126,47.5509,-122.377,1280,4720,0,74,1.0
14338,319500.0,3,1.0,1190,8450,1.0,6,1190,0.0,98059,47.4807,-122.157,1660,8450,0,54,0.0
5917,677000.0,4,2.0,2180,6000,1.5,8,2060,0.0,98144,47.5958,-122.306,1370,4500,0,88,1.0
1896,133000.0,3,1.0,980,9115,1.0,7,980,0.0,98198,47.3737,-122.312,1470,8716,0,47,0.0
3443,199000.0,3,1.0,1390,21262,1.0,7,1390,0.0,98058,47.4454,-122.185,1560,10800,0,57,0.0
10399,422800.0,3,1.75,1820,8400,1.0,7,1340,0.0,98072,47.734,-122.17,1900,8112,0,39,1.0
14449,930000.0,5,2.0,3530,9385,1.5,9,3530,0.0,98144,47.5774,-122.285,4100,9203,0,90,0.0
1053,620000.0,4,2.25,2400,5350,1.5,7,1460,0.0,98117,47.6763,-122.37,1250,4880,0,86,1.0
18270,280000.0,3,1.0,940,7913,1.0,6,940,0.0,98155,47.7657,-122.321,940,7913,0,67,0.0
9577,563250.0,3,1.75,1370,2800,1.0,7,800,0.0,98122,47.6157,-122.291,2270,3773,0,33,1.0
7871,205000.0,4,1.0,1030,6621,1.0,6,1030,0.0,98055,47.4857,-122.221,1420,6631,0,60,0.0
1456,672500.0,3,2.25,2400,5300,1.5,7,1250,0.0,98117,47.6876,-122.384,1540,4800,0,76,1.0
16253,1060000.0,4,2.0,2290,11137,1.0,8,2290,0.0,98004,47.5887,-122.201,2300,10463,0,60,0.0
6743,556300.0,4,2.5,2030,7140,1.0,7,1400,0.0,98008,47.6244,-122.109,1800,7565,0,47,1.0
16724,146300.0,3,1.0,1200,9668,1.0,6,1200,0.0,98092,47.3156,-122.128,1200,9800,0,40,0.0
19091,600000.0,4,2.5,1960,14242,1.0,8,1290,0.0,98146,47.4947,-122.369,2490,10907,0,57,1.0
11339,270000.0,4,2.5,1670,8056,1.0,7,1170,0.0,98168,47.4884,-122.319,1360,8056,0,54,1.0
4329,281000.0,3,1.0,1340,21336,1.5,5,1340,0.0,98032,47.4023,-122.273,1340,37703,0,70,0.0
9673,415000.0,3,1.0,1630,8146,1.0,7,1630,0.0,98125,47.7293,-122.29,1480,8146,0,63,0.0
7619,730000.0,5,3.0,2500,11779,1.0,8,1550,0.0,98006,47.5696,-122.127,2580,12055,0,44,1.0
16355,580000.0,2,1.0,1040,3200,1.0,7,1040,0.0,98103,47.6558,-122.334,1890,4000,0,89,0.0
16773,240000.0,3,1.5,1450,9477,1.0,7,1450,0.0,98031,47.4215,-122.203,1460,9477,0,52,0.0
5803,420200.0,3,1.75,1320,7280,1.0,7,1320,0.0,98034,47.7229,-122.18,1370,7800,0,47,0.0
17712,455000.0,4,2.75,3030,117378,1.0,8,1680,0.0,98042,47.401,-122.135,2060,110957,0,56,1.0
11917,571000.0,4,1.0,1350,4000,1.5,8,1350,0.0,98117,47.6885,-122.386,1520,4000,0,85,0.0
1581,1180000.0,4,2.0,2590,7220,2.0,10,2590,0.0,98199,47.647,-122.41,2530,6380,0,85,0.0
6737,275000.0,3,1.5,1510,16200,1.0,7,1510,0.0,98031,47.3926,-122.167,1650,13950,0,45,0.0
5921,440000.0,4,2.25,2600,28600,1.0,8,1810,0.0,98072,47.7757,-122.139,2580,26950,0,47,1.0
12975,231500.0,2,1.0,1000,7615,1.0,6,1000,0.0,98056,47.49,-122.191,1060,8000,0,72,0.0
9133,455000.0,5,2.25,3470,28212,1.5,8,2790,0.0,98042,47.3342,-122.108,2020,28177,0,37,1.0
9305,903000.0,2,1.5,1140,7800,1.0,6,1140,0.0,98004,47.6142,-122.209,2020,7800,0,68,0.0
12983,260000.0,5,1.0,1600,7350,1.0,7,1600,0.0,98031,47.3943,-122.196,1600,7725,0,53,0.0
15274,250000.0,3,2.0,1500,5200,1.0,7,1060,0.0,98042,47.3653,-122.09,1640,5200,0,38,1.0
8234,1320000.0,3,2.75,2680,20104,1.0,9,1820,0.0,98039,47.6304,-122.234,3060,19837,0,51,1.0
10687,705000.0,4,2.0,2040,5050,1.0,7,1160,0.0,98115,47.6885,-122.324,2040,5050,0,78,1.0
18120,330000.0,4,1.5,1890,7540,1.0,7,1890,0.0,98155,47.7534,-122.318,1890,8515,0,48,0.0
7981,230000.0,2,1.0,770,6450,1.0,6,770,0.0,98106,47.53100000000001,-122.358,780,6063,0,67,0.0
6022,975000.0,4,2.25,2240,9990,2.0,10,2240,0.0,98040,47.5516,-122.217,2600,11480,0,48,0.0
19316,399888.0,4,1.0,2370,30200,1.5,7,1570,0.0,98146,47.5108,-122.366,1640,9719,0,67,1.0
10815,583500.0,3,2.25,3530,13000,2.5,10,3530,0.0,98042,47.3823,-122.159,2960,13000,0,30,0.0
15176,431000.0,2,2.0,1390,12530,1.0,8,970,0.0,98155,47.7499,-122.29,1940,12530,0,56,1.0
14756,110000.0,2,1.0,600,6120,1.0,5,600,0.0,98168,47.4997,-122.317,1060,6120,0,72,0.0
17093,500000.0,4,1.5,1330,5750,1.5,7,1330,0.0,98116,47.5681,-122.384,1360,5750,0,100,0.0
10116,456000.0,4,1.0,1700,7689,1.0,7,1080,0.0,98052,47.6955,-122.116,1700,7333,0,38,1.0
9138,583000.0,6,2.75,2630,16411,1.0,8,1650,0.0,98052,47.6309,-122.093,2250,12255,0,41,1.0
15480,290000.0,4,1.75,1820,22043,2.5,7,1820,0.0,98155,47.7606,-122.28,1880,19961,0,97,0.0
1148,492000.0,2,1.0,880,2970,1.0,7,880,0.0,98103,47.6868,-122.349,1370,3060,0,88,0.0
987,399000.0,4,1.0,1500,6388,1.5,7,1500,0.0,98126,47.5303,-122.378,980,5366,0,64,0.0
7094,199950.0,2,1.0,1010,10057,1.0,6,1010,0.0,98023,47.3286,-122.336,1040,8591,0,54,0.0
15262,513000.0,4,2.5,1930,8040,1.0,7,1380,0.0,98034,47.7283,-122.218,2080,7200,0,37,1.0
8108,333000.0,4,2.0,1580,7800,2.0,6,1580,0.0,98144,47.5848,-122.302,1190,4440,0,109,0.0
669,1250000.0,4,3.25,3160,5000,2.0,9,2360,0.0,98105,47.6597,-122.274,2220,4000,0,50,1.0
2259,273000.0,2,0.5,1180,7750,1.0,6,590,0.0,98155,47.769,-122.316,1380,8976,0,70,1.0
6438,343566.0,2,1.0,1100,4200,1.0,7,1100,0.0,98136,47.5312,-122.392,1240,4000,0,61,0.0
15169,376000.0,2,1.0,1150,4000,1.0,7,1150,0.0,98199,47.6575,-122.394,1150,4288,0,68,0.0
9724,410000.0,3,1.0,1190,5280,1.0,7,1190,0.0,98146,47.5131,-122.383,1280,5280,0,58,0.0
14058,235000.0,4,2.0,1540,9279,1.0,7,1540,0.0,98118,47.5163,-122.268,1540,5110,0,60,0.0
14145,307000.0,5,1.5,1310,4800,1.5,6,1110,0.0,98106,47.5545,-122.365,960,4800,0,86,1.0
5840,833000.0,4,2.5,2190,12690,1.0,8,1170,0.0,98033,47.6627,-122.189,2630,10843,0,42,1.0
16031,331000.0,2,1.0,1480,6210,1.0,7,1080,0.0,98133,47.774,-122.351,1290,7509,0,65,1.0
3262,218000.0,3,2.25,1610,7084,1.0,8,1280,0.0,98023,47.3146,-122.384,2170,8505,0,47,1.0
19540,675000.0,4,2.75,2280,3200,1.5,8,1520,0.0,98105,47.6709,-122.282,1970,4687,0,84,1.0
44,309000.0,3,1.0,1280,9656,1.0,6,920,0.0,98058,47.4485,-122.175,1340,8808,0,56,1.0
7281,620000.0,4,2.25,1530,7845,1.0,7,1030,0.0,98027,47.5589,-122.082,1710,7627,0,34,1.0
10025,560000.0,4,2.5,2520,11240,1.0,8,1440,0.0,98052,47.6748,-122.144,2360,10345,0,38,1.0
581,264000.0,3,1.5,1820,10608,1.0,7,1820,0.0,98003,47.3366,-122.306,1380,8976,0,53,0.0
11262,205000.0,2,1.0,1060,8000,1.0,6,1060,0.0,98168,47.5088,-122.333,1390,8000,0,74,0.0
5910,170000.0,2,1.0,860,8636,1.0,6,860,0.0,98146,47.5081,-122.356,1100,8636,0,91,0.0
13829,670000.0,3,2.0,2570,10078,1.5,8,2570,0.0,98008,47.6275,-122.12,2660,8013,0,50,0.0
758,856600.0,4,2.25,2400,13430,1.0,9,2400,0.0,98005,47.5987,-122.178,2580,10077,0,51,0.0
12594,412000.0,3,2.5,2210,7000,2.0,8,2210,0.0,98058,47.4377,-122.132,2260,7224,0,30,0.0
6444,449950.0,3,2.25,1610,5159,2.0,7,1610,0.0,98029,47.5675,-122.019,1610,5210,0,30,0.0
4803,437500.0,3,2.25,1790,7700,1.0,7,1340,0.0,98034,47.7205,-122.168,1610,7350,0,39,1.0
4452,790000.0,2,1.5,1940,4400,1.0,7,970,0.0,98112,47.6371,-122.279,1480,3080,0,92,1.0
1556,610000.0,3,3.0,2480,45302,1.0,8,1620,0.0,98077,47.7591,-122.073,1260,14100,0,39,1.0
16245,225000.0,2,1.0,800,6050,1.0,6,800,0.0,98178,47.5001,-122.242,880,6050,0,71,0.0
14390,633000.0,4,2.5,2360,10000,1.0,8,1980,0.0,98126,47.573,-122.374,2480,5000,0,38,1.0
17043,530000.0,4,2.25,1980,15086,2.0,8,1980,0.0,98074,47.647,-122.064,2100,10927,0,34,0.0
12126,525000.0,3,1.75,2300,43560,1.0,7,1350,0.0,98077,47.7716,-122.101,2320,57000,0,36,1.0
2144,950000.0,4,1.75,2210,19025,1.0,7,1460,0.0,98004,47.5927,-122.203,2640,14999,0,63,1.0
6478,425500.0,4,1.75,1520,10630,1.0,7,1520,0.0,98034,47.7347,-122.193,1550,8039,0,48,0.0
18143,365000.0,5,2.0,2280,19000,1.5,6,2280,0.0,98166,47.4683,-122.359,1790,11800,0,91,0.0
6452,998160.0,2,2.5,3010,16050,1.0,9,1260,0.0,98006,47.5643,-122.16,3010,11612,0,39,1.0
2899,311000.0,3,1.0,1640,12060,1.0,7,1640,0.0,98059,47.4941,-122.151,1680,9147,0,55,0.0
19604,850000.0,5,3.0,3900,5250,1.5,8,2620,0.0,98116,47.5577,-122.389,1950,5700,0,84,1.0
20828,631500.0,2,2.5,1780,2493,3.0,8,1780,0.0,98107,47.6704,-122.358,2050,4400,0,34,0.0
3373,625000.0,3,1.75,2060,12558,1.0,7,1350,0.0,98052,47.6659,-122.144,1850,8722,0,31,1.0
3641,554663.0,3,2.0,1230,6802,1.5,7,1230,0.0,98105,47.6712,-122.279,1850,6398,0,75,0.0
17430,979700.0,5,3.0,3730,5500,1.5,7,2160,0.0,98102,47.6507,-122.32,1890,5500,0,88,1.0
11315,313000.0,3,1.5,1550,7260,1.5,6,1550,0.0,98166,47.4693,-122.349,1190,7620,0,90,0.0
7474,296500.0,3,2.75,2170,7900,1.0,8,1380,0.0,98032,47.362,-122.277,2170,7700,0,37,1.0
9388,420000.0,2,1.0,1460,7832,1.0,6,1460,0.0,98166,47.4617,-122.346,1460,7632,0,91,0.0
6629,400000.0,3,2.0,1350,7216,1.0,7,1350,0.0,98177,47.7616,-122.365,1920,7600,0,51,0.0
19857,320000.0,3,1.0,1400,9000,1.0,7,1400,0.0,98059,47.5022,-122.145,1440,8400,0,56,0.0
3388,314900.0,4,1.75,2700,27072,1.0,7,1380,0.0,98003,47.2877,-122.293,2460,34850,0,57,1.0
2320,450000.0,3,1.5,1770,17208,1.0,8,1160,0.0,98006,47.5659,-122.117,2450,17118,0,56,1.0
2907,476000.0,3,2.25,1570,7187,1.0,8,1170,0.0,98133,47.7604,-122.356,1660,8775,0,35,1.0
11671,500000.0,2,1.5,2070,5432,2.0,7,1370,0.0,98108,47.5571,-122.299,2070,5505,0,64,1.0
8405,445000.0,3,1.75,1410,5100,1.0,7,1110,0.0,98125,47.7026,-122.29,1600,7800,0,61,1.0
16469,627000.0,4,2.0,2030,9300,1.0,8,2030,0.0,98052,47.6658,-122.149,1800,9018,0,39,0.0
19358,485000.0,4,1.75,1260,3880,1.0,7,860,0.0,98117,47.687,-122.391,1000,3880,0,97,1.0
8591,310000.0,1,1.0,570,6000,1.0,5,570,0.0,98136,47.5517,-122.385,1530,6000,0,97,0.0
7395,263000.0,3,1.75,1660,7210,1.0,7,1660,0.0,98032,47.3609,-122.274,2150,7350,0,38,0.0
8428,520000.0,2,1.0,1340,6380,1.0,7,890,0.0,98115,47.697,-122.313,1380,6380,0,76,1.0
11611,613000.0,2,2.0,1170,1890,1.5,8,1170,0.0,98119,47.6402,-122.371,2160,4000,0,88,0.0
17767,460000.0,2,1.0,880,3300,1.0,7,880,0.0,98107,47.6566,-122.36,1960,5500,0,106,0.0
9911,429950.0,4,2.25,1740,10875,1.0,8,1740,0.0,98059,47.5132,-122.157,1680,10701,0,48,0.0
14361,600000.0,2,1.0,910,2002,1.5,6,910,0.0,98112,47.6188,-122.306,1190,1208,0,115,0.0
14639,560000.0,4,2.5,3270,24750,1.0,8,1690,0.0,98056,47.5221,-122.178,1520,13480,0,36,1.0
6218,606000.0,3,1.75,1970,8540,1.0,8,1130,0.0,98177,47.7213,-122.365,2280,8540,0,65,1.0
10461,262500.0,5,2.25,1950,8086,1.0,7,1130,0.0,98003,47.3179,-122.331,1670,8550,0,35,1.0
7597,445800.0,3,2.0,1320,6500,1.0,7,1320,0.0,98125,47.7119,-122.319,1110,6592,0,68,0.0
14978,563750.0,4,2.75,2690,25000,1.0,8,1750,0.0,98029,47.5537,-122.026,2640,28250,0,37,1.0
16352,399000.0,2,1.0,1120,8661,1.0,7,1120,0.0,98125,47.7034,-122.307,1470,7205,0,69,0.0
14708,240000.0,2,1.0,670,10920,1.0,6,670,0.0,98146,47.5128,-122.372,900,7425,0,73,0.0
14162,400000.0,3,1.0,1040,6250,1.0,7,1040,0.0,98136,47.5526,-122.385,1770,6250,0,73,0.0
1542,495000.0,4,2.25,2220,8872,1.0,8,1110,0.0,98006,47.5491,-122.17,2220,9106,0,54,1.0
5177,623000.0,4,2.75,2300,12633,2.0,9,2300,0.0,98074,47.6218,-122.032,2240,9246,0,31,0.0
19212,263000.0,4,2.75,1830,7315,1.0,7,1250,0.0,98023,47.2989,-122.38,1730,7208,0,36,1.0
19528,419000.0,3,2.25,1700,7650,1.0,7,1340,0.0,98034,47.7214,-122.166,1980,7200,0,40,1.0
15291,275000.0,5,1.75,2180,9178,1.0,7,1140,0.0,98188,47.4364,-122.28,2140,9261,0,52,1.0
15791,468000.0,3,2.25,1470,5597,2.0,7,1470,0.0,98029,47.5674,-122.019,1610,5217,0,30,0.0
2477,405000.0,3,1.0,1220,7771,1.0,7,1220,0.0,98008,47.6326,-122.119,1420,7674,0,52,0.0
19036,299000.0,3,1.0,1040,9514,1.0,7,1040,0.0,98059,47.4936,-122.102,1040,9514,0,46,0.0
16667,430000.0,4,2.25,1790,7203,1.0,7,1110,0.0,98155,47.7709,-122.294,2270,9000,0,42,1.0
15381,255000.0,3,1.0,1340,6120,1.5,7,1340,0.0,98108,47.5272,-122.322,1260,6000,0,95,0.0
10424,170500.0,3,1.0,1640,13939,1.0,7,1040,0.0,98198,47.3947,-122.313,2080,13000,0,55,1.0
4185,1600000.0,4,2.75,3680,5000,2.0,9,2480,0.0,98105,47.6599,-122.269,3200,5000,0,79,1.0
12980,180000.0,3,1.0,1610,8500,1.5,7,1610,0.0,98032,47.3717,-122.297,1070,8750,0,56,0.0
14734,967500.0,3,3.75,3250,5797,2.0,8,2370,0.0,98199,47.6481,-122.405,1840,5797,0,64,1.0
17329,242000.0,3,1.75,1310,9645,1.0,7,1310,0.0,98198,47.4051,-122.29,1440,9893,0,36,0.0
11409,1020000.0,3,2.5,2605,2216,2.0,9,2090,0.0,98033,47.6529,-122.202,2605,1979,0,36,1.0
13410,720000.0,3,2.75,2440,76531,1.0,10,1640,0.0,98072,47.7672,-122.161,1890,10042,0,35,1.0
569,405000.0,2,0.75,1160,15029,1.0,6,870,0.0,98014,47.6929,-121.87,1870,25346,0,78,1.0
17156,630000.0,4,2.0,2670,3240,1.5,9,1780,0.0,98144,47.5841,-122.294,1820,4000,0,85,1.0
18344,418000.0,5,2.5,1980,10205,1.0,7,1080,0.0,98115,47.699,-122.307,1310,5413,0,86,1.0
9675,1140000.0,3,2.5,2780,33503,1.5,8,2110,0.0,98075,47.5844,-122.081,3150,15542,0,46,1.0
8876,309000.0,3,1.0,1820,8142,1.0,7,1040,0.0,98168,47.505,-122.316,1820,8142,0,54,1.0
16756,770000.0,3,2.5,3680,35617,1.0,10,2390,0.0,98052,47.7213,-122.12,3570,35633,0,30,1.0
10476,460000.0,3,1.0,1860,6360,1.0,8,1470,0.0,98136,47.5327,-122.392,1770,6175,0,61,1.0
536,452000.0,4,1.75,1570,8268,1.0,7,1570,0.0,98011,47.7373,-122.197,1870,8190,0,36,0.0
11152,620000.0,3,2.25,1720,4000,1.5,7,1450,0.0,98105,47.6683,-122.286,1410,4000,0,94,1.0
8352,459000.0,4,2.0,2360,7080,1.0,6,1180,0.0,98126,47.5261,-122.376,1340,7200,0,90,1.0
11484,458000.0,3,1.0,1660,7500,1.0,7,1060,0.0,98125,47.7105,-122.306,1450,7500,0,75,1.0
2738,1150000.0,3,2.5,2850,10474,1.0,8,1730,0.0,98004,47.6218,-122.209,2820,10474,0,61,1.0
5903,497000.0,3,1.5,2240,28750,1.0,8,1620,0.0,98034,47.7137,-122.254,3200,23873,0,59,1.0
1907,325000.0,3,1.75,2250,26337,1.0,8,2250,0.0,98092,47.3032,-122.123,1830,26337,0,35,0.0
510,585000.0,4,1.75,2430,7559,1.0,8,1580,0.0,98052,47.7206,-122.11,1980,8750,0,34,1.0
3297,885000.0,3,1.5,2200,2880,2.0,7,1440,0.0,98112,47.6308,-122.312,2440,4640,0,111,1.0
4320,459500.0,4,2.5,2060,8968,1.0,7,1190,0.0,98155,47.7686,-122.317,1350,8972,0,40,1.0
94,700000.0,3,1.5,1580,5000,1.0,8,1290,0.0,98117,47.687,-122.386,1570,4500,0,76,1.0
12623,335000.0,3,2.0,1410,44866,1.0,7,1410,0.0,98023,47.3273,-122.37,2950,29152,0,30,0.0
1730,1930000.0,4,3.25,4280,20296,2.0,11,4280,0.0,98004,47.6377,-122.212,3420,16351,0,31,0.0
5616,110000.0,2,1.0,760,4746,1.0,5,760,0.0,98055,47.4836,-122.214,1360,7810,0,85,0.0
11634,270000.0,3,1.75,2840,9800,1.0,7,1420,0.0,98042,47.3516,-122.119,1650,9590,0,38,1.0
6594,453000.0,4,1.75,2120,7420,1.0,7,1060,0.0,98008,47.6019,-122.13,1540,7420,0,59,1.0
18501,849000.0,3,1.75,2520,4534,1.0,9,1460,0.0,98199,47.6381,-122.401,1870,5023,0,61,1.0
4155,215000.0,3,1.0,1060,9954,1.0,7,1060,0.0,98032,47.3801,-122.289,1620,8760,0,55,0.0
2846,306000.0,3,1.75,1560,7500,1.0,8,1560,0.0,98056,47.489,-122.18,1600,7904,0,49,0.0
502,342000.0,3,2.0,1930,11947,1.0,8,1930,0.0,98042,47.3672,-122.151,2200,12825,0,49,0.0
9518,675000.0,3,2.25,2770,15886,2.0,10,2770,0.0,98177,47.7464,-122.362,3290,15886,0,33,0.0
6794,645000.0,3,2.5,2930,19900,1.5,9,2930,0.0,98077,47.7234,-122.066,3160,20492,0,32,0.0
19150,348125.0,3,1.0,1400,8451,1.5,7,1400,0.0,98133,47.7719,-122.337,1590,8433,0,62,0.0
3140,589000.0,4,1.75,1920,4862,1.0,7,1060,0.0,98116,47.5747,-122.384,1840,4862,0,96,1.0
1917,460000.0,4,1.75,1870,8663,1.0,7,1870,0.0,98133,47.7366,-122.35,1560,7800,0,66,0.0
9746,349000.0,4,1.75,1700,7800,1.0,7,1120,0.0,98059,47.4801,-122.158,1560,7800,0,34,1.0
13132,417400.0,3,3.0,2680,12285,1.0,8,2680,0.0,98055,47.4633,-122.196,2610,9558,0,45,0.0
8071,380000.0,4,1.5,1680,11123,1.0,7,1130,0.0,98177,47.7565,-122.361,1770,10103,0,56,1.0
4095,875000.0,4,3.0,3720,14125,1.0,9,1930,0.0,98005,47.5911,-122.177,3160,15300,0,55,1.0
8598,510000.0,3,1.75,1480,7040,1.0,7,1480,0.0,98033,47.6723,-122.169,2040,7810,0,41,0.0
11506,420000.0,3,1.5,1780,5000,1.0,7,1030,0.0,98118,47.5168,-122.256,1780,7500,0,57,1.0
16138,350000.0,3,1.0,950,9451,1.0,7,950,0.0,98034,47.7308,-122.19,1480,8352,0,38,0.0
19270,208500.0,2,1.0,880,4814,1.0,5,880,0.0,98010,47.3107,-121.999,1010,6160,0,109,0.0
903,300000.0,3,2.0,1480,6698,1.0,7,1080,0.0,98058,47.4614,-122.168,1850,7348,0,36,1.0
19335,215000.0,3,1.0,1200,7280,1.0,7,1200,0.0,98032,47.3724,-122.277,1200,8400,0,48,0.0
2373,469000.0,3,2.25,2070,9957,1.0,8,1440,0.0,98155,47.7766,-122.277,2070,10158,0,38,1.0
18044,244000.0,2,1.0,1180,10200,1.0,7,1180,0.0,98148,47.4358,-122.336,1330,10200,0,60,0.0
13920,315000.0,5,1.75,2320,8100,1.0,7,1160,0.0,98166,47.4631,-122.341,1410,7271,0,59,1.0
3263,425000.0,4,2.0,1390,4500,1.5,7,1390,0.0,98108,47.5552,-122.311,1900,5460,0,107,0.0
6003,1330000.0,4,2.25,2870,6280,1.5,9,1980,0.0,98112,47.6329,-122.31,2370,4760,0,110,1.0
15639,160000.0,3,1.0,880,8976,1.0,6,880,0.0,98023,47.3056,-122.368,990,8760,0,49,0.0
924,990000.0,4,2.5,2780,10480,1.0,7,1390,0.0,98033,47.6597,-122.204,2860,10506,0,48,1.0
5313,410000.0,3,1.75,1640,17583,1.0,7,1110,0.0,98034,47.726000000000006,-122.203,1420,11680,0,46,1.0
4829,550000.0,3,1.0,1600,5000,1.5,7,1110,0.0,98107,47.655,-122.358,1380,5000,0,68,1.0
3372,356000.0,2,1.75,1060,16470,1.0,7,1060,0.0,98072,47.7409,-122.089,1790,16748,0,38,0.0
6866,439000.0,3,2.25,1830,13477,1.0,7,1170,0.0,98034,47.7243,-122.21,1960,11344,0,34,1.0
744,395000.0,3,1.0,1500,4000,1.0,6,900,0.0,98117,47.6921,-122.38,950,4000,0,90,1.0
826,825000.0,3,1.75,2010,3090,1.5,7,1510,0.0,98103,47.682,-122.348,1600,3150,0,89,1.0
3484,324950.0,3,1.5,1460,8710,1.0,7,1460,0.0,98166,47.4561,-122.357,1400,8645,0,60,0.0
15850,237500.0,2,1.0,810,8494,1.0,6,810,0.0,98155,47.7389,-122.324,1050,7975,0,66,0.0
15102,430000.0,4,1.5,1810,7200,1.0,7,1810,0.0,98034,47.7207,-122.186,2060,7200,0,49,0.0
11177,591000.0,4,2.25,2710,38180,2.0,8,2710,0.0,98077,47.77,-122.097,2590,38180,0,38,0.0
13183,1700000.0,5,3.5,5850,22885,2.0,11,4670,0.0,98004,47.606,-122.211,3240,19020,0,37,1.0
18216,235000.0,4,1.5,1920,11595,1.0,7,1920,0.0,98002,47.2858,-122.212,1400,10550,0,53,0.0
16668,433000.0,4,1.5,1550,5053,1.0,7,1180,0.0,98118,47.5499,-122.274,1450,5639,0,52,1.0
550,705000.0,3,1.75,2180,10221,1.0,7,1140,0.0,98040,47.5885,-122.248,2180,8535,0,69,1.0
9096,799000.0,4,1.5,1810,6583,1.0,7,1500,0.0,98133,47.7273,-122.351,860,8670,0,47,1.0
13665,300000.0,5,2.5,2093,10350,1.5,7,2093,0.0,98058,47.4495,-122.17,1520,10350,0,52,0.0
18729,725000.0,4,1.75,2700,6000,1.0,8,1450,0.0,98199,47.6539,-122.395,2080,6000,0,62,1.0
18922,291000.0,3,1.75,1560,9788,1.0,7,1560,0.0,98178,47.4876,-122.226,1840,11180,0,51,0.0
8820,603500.0,4,2.5,4060,9734,1.0,9,2150,0.0,98028,47.7678,-122.254,2750,10370,0,38,1.0
4636,208000.0,2,1.0,700,5100,1.0,5,700,0.0,98056,47.4957,-122.168,970,5811,0,62,0.0
3141,325000.0,4,1.75,1370,9993,1.0,6,1370,0.0,98028,47.7572,-122.228,1650,11592,0,97,0.0
13083,390000.0,3,2.25,2270,32112,1.0,8,1740,0.0,98042,47.3451,-122.094,2310,41606,0,35,1.0
7167,205000.0,3,1.0,860,7467,1.0,6,860,0.0,98178,47.4947,-122.237,1280,7467,0,71,0.0
18959,955000.0,5,2.25,2510,9887,2.0,8,2510,0.0,98040,47.5339,-122.223,2510,10006,0,43,0.0
8570,437850.0,4,2.25,2670,14255,1.0,8,1610,0.0,98006,47.5623,-122.175,2470,10290,0,40,1.0
15123,220000.0,2,1.0,1060,10423,1.5,7,1060,0.0,98125,47.705,-122.313,2240,10200,0,50,0.0
10951,465000.0,6,3.25,4250,23326,1.0,10,2150,0.0,98003,47.34,-122.327,3370,15983,0,48,1.0
16664,305000.0,2,1.0,1030,6000,1.0,7,1030,0.0,98118,47.5669,-122.283,1510,5000,0,90,0.0
17316,460000.0,3,1.0,1130,7000,1.0,6,830,0.0,98125,47.7132,-122.283,1050,7000,0,71,1.0
4779,745000.0,3,2.0,2290,5001,1.0,7,1490,0.0,98103,47.6909,-122.339,1230,5001,0,55,1.0
13424,575000.0,4,2.75,1960,4635,1.0,7,1000,0.0,98118,47.5693,-122.285,1830,6180,0,47,1.0
1016,475000.0,3,1.75,1700,8432,1.0,8,1230,0.0,98125,47.7221,-122.317,1800,7842,0,38,1.0
14899,415000.0,4,1.5,1840,11367,1.5,7,1840,0.0,98177,47.7656,-122.358,1690,9800,0,65,0.0
16116,680000.0,3,1.75,1090,6775,1.0,7,850,0.0,98115,47.6934,-122.321,1580,5760,0,65,1.0
3630,550000.0,5,2.75,3000,9473,1.0,8,1500,0.0,98052,47.6567,-122.13,2050,8820,0,49,1.0
1825,360000.0,3,2.25,2200,8000,2.0,8,2200,0.0,98055,47.4522,-122.208,2170,8000,0,34,0.0
6141,510500.0,3,1.0,1270,8000,1.0,7,1270,0.0,98007,47.5874,-122.136,1470,8000,0,58,0.0
5179,526000.0,3,2.25,2000,18099,1.0,8,1250,0.0,98006,47.5443,-122.18,2060,12000,0,37,1.0
12886,315000.0,3,2.0,1060,5750,1.0,7,1060,0.0,98126,47.5523,-122.372,1080,5750,0,34,0.0
17163,1190000.0,3,2.75,2500,5568,2.0,9,2500,0.0,98112,47.6258,-122.312,2810,5568,0,110,0.0
947,369950.0,3,1.0,2430,10720,1.0,7,2430,0.0,98045,47.4895,-121.787,1660,11560,0,38,0.0
7765,329000.0,3,1.0,1140,5258,1.5,6,1140,0.0,98146,47.5122,-122.383,1140,5280,0,104,0.0
18060,259000.0,4,1.5,1810,9000,1.5,7,1810,0.0,98168,47.4911,-122.322,1520,9780,0,55,0.0
15334,550000.0,4,2.0,1540,5000,1.5,7,1540,0.0,98105,47.6713,-122.3,1790,4000,0,102,0.0
7429,1310000.0,5,3.0,3650,16600,1.0,9,1860,0.0,98006,47.56,-122.144,3150,10400,0,37,1.0
