,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,ren,age
8996,431000.0,2,1.5,1300,4000,1.5,4,6,1300,0.0,98144,47.5937,-122.301,1480,4000,0,115
7586,460000.0,5,2.0,1910,12264,1.0,4,7,1010,0.0,98007,47.601000000000006,-122.134,1700,9179,0,52
10991,300000.0,3,1.0,2120,7735,1.0,4,7,1060,0.0,98059,47.4869,-122.123,1010,8570,0,48
14930,699900.0,4,2.5,2190,11500,1.0,4,8,1430,0.0,98006,47.5668,-122.147,2580,9700,0,43
1737,600000.0,5,2.75,2910,53898,1.0,5,7,1510,0.0,98077,47.7201,-122.062,3210,216928,0,36
18631,247500.0,3,1.0,1660,11060,1.0,4,7,1110,0.0,98003,47.3311,-122.326,1890,11060,0,53
16110,1930000.0,4,3.75,3600,16101,1.0,3,9,3600,0.0,98112,47.6308,-122.287,3650,9506,0,64
13983,160000.0,2,1.0,1070,4200,1.0,4,6,1070,0.0,98002,47.3336,-122.215,1150,4200,0,32
14068,294000.0,3,1.5,2060,15050,1.5,4,7,2060,0.0,98023,47.3321,-122.373,1900,15674,0,77
10339,565000.0,3,2.25,2560,8040,1.0,3,8,1510,0.0,98125,47.7124,-122.303,1980,8040,0,57
15981,564000.0,3,1.75,1980,6250,1.0,5,7,1090,0.0,98136,47.554,-122.385,1980,6250,0,105
13822,245000.0,3,1.5,1330,7125,2.0,3,7,1330,0.0,98034,47.7308,-122.194,1570,7350,0,47
5315,194990.0,6,2.5,1560,7144,1.0,3,6,1060,0.0,98118,47.5335,-122.272,1300,6232,0,102
1123,505000.0,3,1.0,1380,4000,1.5,3,7,1380,0.0,98112,47.6261,-122.296,1690,4000,0,105
6240,630000.0,5,1.75,2490,24969,1.0,4,8,1540,0.0,98023,47.33600000000001,-122.35,2790,15600,0,56
7532,809000.0,4,1.5,1840,4337,2.0,4,8,1840,0.0,98112,47.6312,-122.307,2250,4337,0,98
9486,308000.0,2,1.0,1680,9250,1.0,3,7,860,0.0,98072,47.7618,-122.162,1590,9542,0,46
2441,143000.0,3,1.0,1090,3315,1.0,4,6,1090,0.0,98092,47.3159,-122.183,960,3120,0,46
14263,428000.0,3,2.25,2600,15000,2.0,3,9,2600,0.0,98038,47.3719,-122.056,2380,15000,0,37
615,425000.0,3,2.25,1820,8814,1.0,3,7,1280,0.0,98125,47.7162,-122.309,1810,7515,0,48
3270,627800.0,4,1.75,2010,12044,1.0,3,9,2010,0.0,98074,47.6446,-122.068,2200,11144,0,33
10052,390000.0,3,2.0,1080,7236,1.0,5,7,1080,0.0,98125,47.7143,-122.32,1120,8008,0,68
12628,520000.0,3,2.0,1670,8800,1.0,4,7,1150,0.0,98008,47.6096,-122.132,2020,8250,0,54
11967,685650.0,3,1.75,1490,16200,1.0,5,8,1490,0.0,98005,47.5919,-122.175,2070,16200,0,57
8922,386000.0,3,2.0,1330,8100,1.0,4,7,1330,0.0,98034,47.7251,-122.175,1590,8100,0,46
8225,619500.0,6,1.5,1680,5202,1.5,2,7,1680,0.0,98033,47.6798,-122.206,1890,5500,0,104
7233,485000.0,5,1.75,2140,43124,1.0,4,7,1220,0.0,98027,47.5516,-122.085,2520,14677,0,53
1955,345000.0,4,2.5,2280,8190,1.0,3,7,1390,0.0,98188,47.4414,-122.272,1990,9000,0,32
16422,410000.0,3,1.75,1510,6597,1.0,4,6,950,0.0,98144,47.5938,-122.315,1460,5320,0,76
4129,523000.0,3,1.5,1240,7735,1.0,4,7,1240,0.0,98008,47.601000000000006,-122.122,1260,7500,0,58
6926,280000.0,2,1.0,720,5000,1.0,5,6,720,0.0,98126,47.5195,-122.374,810,5000,0,64
14297,570000.0,3,1.0,1890,3330,1.5,4,7,1390,0.0,98103,47.6597,-122.352,1530,3330,0,114
10003,521000.0,4,2.25,1890,8034,1.0,4,8,1890,0.0,98008,47.6338,-122.117,1920,7210,0,48
19024,680000.0,3,1.75,2330,9652,1.0,4,8,1590,0.0,98040,47.5714,-122.211,2420,9631,0,47
12420,485000.0,3,1.75,2030,10089,1.0,4,8,1330,0.0,98027,47.5217,-122.05,2030,9827,0,39
11249,785000.0,3,1.75,1670,9600,1.0,5,8,1670,0.0,98040,47.5754,-122.233,1900,9600,0,54
9235,931088.0,4,2.5,3510,17400,1.0,4,9,1930,0.0,98005,47.5963,-122.171,2730,12120,0,58
14654,729000.0,3,1.0,1580,3840,2.0,3,8,1580,0.0,98102,47.6192,-122.319,1680,2624,0,107
9105,350000.0,6,4.5,3500,8504,2.0,3,7,3500,0.0,98155,47.7351,-122.295,1550,8460,0,35
13215,150000.0,4,2.0,1460,7254,1.0,3,6,1460,0.0,98178,47.5056,-122.254,1460,7236,0,56
165,370000.0,3,1.75,1580,7000,1.0,3,7,1180,0.0,98034,47.7209,-122.168,1640,7500,0,39
12155,200000.0,2,1.0,860,6600,1.0,5,6,860,0.0,98168,47.4878,-122.324,1030,6732,0,66
13041,475000.0,3,2.0,1230,11502,1.0,4,7,1230,0.0,98052,47.7017,-122.127,1660,11727,0,31
15360,340000.0,3,1.75,2650,7378,1.0,3,7,1460,0.0,98155,47.7525,-122.315,1600,7616,0,63
11381,213400.0,3,1.5,1150,8686,1.0,4,7,1150,0.0,98055,47.4417,-122.194,1760,8798,0,52
15800,362000.0,3,1.0,1290,10125,1.0,4,7,1290,0.0,98028,47.7641,-122.265,1760,14460,0,59
3998,762000.0,5,2.0,3370,5000,1.5,4,7,2140,0.0,98109,47.6373,-122.35,1920,3200,0,108
5574,485000.0,3,1.75,1950,10080,1.0,4,7,1950,0.0,98034,47.7282,-122.186,2340,8800,0,48
13081,460000.0,2,1.75,1390,4160,1.0,5,6,790,0.0,98105,47.6681,-122.324,1090,4160,0,99
1910,339950.0,3,2.0,1340,10200,1.5,3,7,1340,0.0,98133,47.7756,-122.351,1420,10200,0,62
14146,433000.0,3,1.75,1870,7189,1.0,3,7,1270,0.0,98118,47.5412,-122.27,1780,6200,0,56
10761,409950.0,5,2.25,1790,10300,1.0,3,7,1270,0.0,98155,47.7718,-122.292,1790,10300,0,54
16907,353000.0,2,1.0,1100,7500,1.0,3,7,1100,0.0,98125,47.7235,-122.326,1920,7149,0,64
5555,406430.0,3,2.0,1380,15426,1.0,4,7,1380,0.0,98075,47.5951,-122.036,1380,15426,0,47
10921,324000.0,3,1.0,1160,7202,1.0,4,7,1160,0.0,98133,47.7675,-122.334,1620,8598,0,58
6142,290000.0,4,1.0,1010,7200,1.5,3,6,1010,0.0,98155,47.742,-122.325,1360,7200,0,68
13098,381000.0,3,1.75,2700,18246,1.0,4,7,1510,0.0,98059,47.4817,-122.097,1620,16986,0,48
17577,355000.0,3,1.0,1360,8968,1.0,3,7,1360,0.0,98125,47.7105,-122.289,1490,7355,0,59
11152,620000.0,3,2.25,1720,4000,1.5,4,7,1450,0.0,98105,47.6683,-122.286,1410,4000,0,94
14293,392800.0,2,1.0,740,4275,1.0,5,6,740,0.0,98115,47.688,-122.308,1900,4275,0,91
13020,395000.0,2,1.0,960,6700,1.0,3,7,960,0.0,98103,47.6955,-122.357,1350,6700,0,64
1208,585000.0,4,1.75,1760,5356,1.0,4,7,920,0.0,98115,47.679,-122.288,1680,5184,0,65
9453,310000.0,3,1.0,1250,10723,1.0,4,7,1250,0.0,98059,47.4894,-122.135,1520,10723,0,54
15198,350000.0,2,1.75,1080,7242,2.0,4,7,1080,0.0,98034,47.7065,-122.235,1800,7321,0,31
8118,200000.0,3,2.0,1010,7896,1.0,3,7,1010,0.0,98031,47.4046,-122.181,1540,7896,0,31
14114,868500.0,5,2.5,2490,9639,1.0,4,8,1610,0.0,98040,47.551,-122.22,2290,9958,0,56
9117,501000.0,4,1.0,2070,7519,1.0,3,7,1160,0.0,98008,47.632,-122.119,1730,7519,0,52
3058,387000.0,3,2.25,1760,45133,2.0,3,7,1760,0.0,98065,47.5124,-121.866,1910,51773,0,31
18850,300000.0,2,1.0,970,13700,1.0,3,6,970,0.0,98106,47.515,-122.362,1570,10880,0,66
2458,438400.0,2,1.0,1340,8100,1.0,4,7,1340,0.0,98177,47.7218,-122.37,1700,8100,0,62
239,472000.0,6,2.5,4410,14034,1.0,4,9,2350,0.0,98003,47.3376,-122.324,2600,13988,0,50
11968,1010000.0,4,4.5,4225,284011,2.0,4,11,4225,0.0,98074,47.6118,-122.024,2870,14576,0,30
3263,425000.0,4,2.0,1390,4500,1.5,5,7,1390,0.0,98108,47.5552,-122.311,1900,5460,0,107
8005,550000.0,4,2.0,2070,9822,1.0,5,7,2070,0.0,98006,47.566,-122.14,1300,9572,0,60
8097,444950.0,3,1.0,1760,6927,1.0,3,7,1050,0.0,98011,47.7623,-122.2,2060,9120,0,53
19280,650000.0,3,1.5,1320,8114,1.0,3,8,1320,0.0,98004,47.5827,-122.195,2110,8114,0,64
4537,700000.0,3,1.75,1640,4590,1.5,5,7,1640,0.0,98115,47.6846,-122.294,1760,5100,0,64
11022,998500.0,3,1.75,2140,4800,2.0,3,8,1690,0.0,98112,47.6311,-122.312,2440,4800,0,110
16867,353500.0,2,1.0,800,8775,1.0,3,6,800,0.0,98125,47.7171,-122.307,1470,8976,0,73
18460,571500.0,3,1.0,1300,6710,1.0,4,6,1300,0.0,98040,47.5851,-122.242,1630,9946,0,63
2297,252000.0,3,1.75,1430,7700,1.0,4,7,980,0.0,98031,47.3993,-122.183,1430,8625,0,34
12244,994000.0,4,2.5,3470,20445,2.0,4,10,3470,0.0,98040,47.547,-122.219,3360,21950,0,52
19243,981000.0,3,3.25,2730,9588,2.0,3,10,1900,0.0,98052,47.6339,-122.09,2730,12736,0,31
12236,640000.0,3,2.25,1980,10115,1.0,3,8,1980,0.0,98005,47.6384,-122.174,2800,10143,0,56
3749,549000.0,2,1.0,1140,5400,1.0,5,7,1140,0.0,98112,47.6205,-122.294,1520,4800,0,107
19433,450000.0,3,1.0,1350,92721,1.0,2,6,1200,0.0,98055,47.4657,-122.198,1860,8096,0,69
8121,447000.0,3,1.75,1400,6750,1.0,3,7,1040,0.0,98034,47.717,-122.226,1860,7480,0,40
15572,625000.0,4,2.25,2070,7200,1.0,5,8,1390,0.0,98033,47.697,-122.169,2110,8400,0,38
1790,225000.0,2,1.0,1300,11867,1.5,4,6,1300,0.0,98010,47.3221,-121.903,820,11867,0,40
2537,525000.0,2,1.0,880,4000,1.0,3,7,880,0.0,98117,47.6847,-122.387,1310,4000,0,75
11058,527000.0,3,2.25,2240,6450,1.0,3,7,1440,0.0,98125,47.7034,-122.315,1390,6450,0,36
5806,720168.0,4,2.25,2120,3794,2.0,4,7,1420,0.0,98117,47.6893,-122.359,1420,3840,0,89
18711,707000.0,5,4.5,3540,21217,2.0,4,8,2940,0.0,98188,47.4274,-122.28,1290,12040,0,89
2471,1870000.0,4,2.5,2950,43560,1.0,4,9,2550,0.0,98004,47.5988,-122.207,3260,41016,0,64
17559,325000.0,2,1.0,1130,6908,1.5,3,6,1130,0.0,98155,47.745,-122.313,1150,6908,0,70
5309,635000.0,3,2.25,1940,7482,1.0,4,7,1240,0.0,98004,47.6004,-122.195,2340,9310,0,51
2705,485000.0,3,2.75,2650,12350,1.0,4,7,1470,0.0,98028,47.7669,-122.268,1950,14075,0,40
6417,445000.0,4,2.75,2320,12368,1.0,3,8,1670,0.0,98133,47.7373,-122.35,2070,9575,0,47
350,299000.0,1,0.75,560,12120,1.0,3,4,560,0.0,98014,47.675,-121.854,1300,19207,0,48
11100,388000.0,2,1.75,800,4800,1.0,4,6,800,0.0,98136,47.5559,-122.396,1090,5000,0,93
11577,1140000.0,4,3.25,2500,5801,1.5,3,8,1960,0.0,98112,47.632,-122.29,3670,7350,0,89
12450,815000.0,4,2.75,2620,4743,1.0,4,8,1310,0.0,98117,47.6829,-122.4,1900,4764,0,66
10767,602000.0,3,2.25,1580,11580,1.0,4,8,1580,0.0,98006,47.5503,-122.155,2630,10009,0,36
15009,250000.0,4,1.5,2500,6300,1.0,4,7,1500,0.0,98032,47.3781,-122.284,1720,8925,0,54
14200,403000.0,2,1.0,720,3255,1.0,4,6,720,0.0,98103,47.6823,-122.348,1430,3170,0,110
8737,280000.0,3,2.25,2140,7200,2.0,4,7,2140,0.0,98031,47.3913,-122.191,1890,7455,0,36
14538,475000.0,3,2.25,1580,12177,1.0,3,7,1200,0.0,98074,47.6254,-122.045,1660,11374,0,34
15936,325000.0,3,1.0,1300,8879,1.0,3,7,920,0.0,98155,47.7465,-122.326,1530,6960,0,65
5032,459000.0,3,1.75,1730,7807,1.0,3,7,1260,0.0,98034,47.7211,-122.169,1800,7650,0,39
16340,575000.0,3,1.75,2010,3800,2.0,2,7,2010,0.0,98112,47.6408,-122.307,1540,3800,0,93
13960,425000.0,2,1.0,1040,4040,1.0,3,7,940,0.0,98117,47.6829,-122.393,1420,4040,0,87
3713,157340.0,2,1.0,900,23000,1.0,2,7,900,0.0,98042,47.3576,-122.156,1460,8265,0,62
9527,410000.0,3,2.0,1320,6000,1.5,4,7,1320,0.0,98144,47.5752,-122.304,1620,4000,0,95
9336,317500.0,6,1.75,2540,8400,1.0,3,8,1340,0.0,98058,47.4414,-122.129,1900,7695,0,38
14152,228950.0,4,3.0,2160,5200,1.0,3,7,1320,0.0,98042,47.3627,-122.091,1460,5144,0,37
14092,275000.0,3,1.0,1000,8018,1.0,3,7,1000,0.0,98034,47.7285,-122.198,1270,8000,0,46
19830,359000.0,3,2.25,1950,1968,2.0,4,7,1160,0.0,98056,47.5179,-122.195,1950,1968,0,36
2414,286700.0,3,1.0,1220,6600,1.0,3,6,1220,0.0,98065,47.5297,-121.827,1100,6600,0,57
6055,199000.0,4,1.0,1280,10521,1.5,3,7,1280,0.0,98198,47.4215,-122.289,1540,9384,0,55
9678,303000.0,4,2.25,2560,8927,1.0,3,7,1790,0.0,98001,47.34,-122.271,1920,9669,0,39
6419,375000.0,5,1.75,2230,7560,1.0,3,7,1230,0.0,98178,47.5055,-122.26,1380,6570,0,56
16474,1130000.0,5,3.0,3690,10260,1.0,4,9,2070,0.0,98005,47.5919,-122.176,3160,14000,0,48
14890,561000.0,3,1.75,1710,5000,1.0,4,7,1360,0.0,98136,47.5492,-122.389,1490,6250,0,97
13299,600000.0,2,2.25,2320,18919,2.0,4,8,2320,0.0,98070,47.3905,-122.462,1610,18919,0,39
6285,390000.0,5,2.0,2400,9537,1.0,5,7,1210,0.0,98056,47.5112,-122.186,1760,9533,0,56
13099,360000.0,3,1.75,1020,7020,1.5,4,7,1020,0.0,98155,47.7362,-122.314,1020,5871,0,62
17148,231000.0,3,2.0,1640,4875,1.0,4,7,1040,0.0,98042,47.3661,-122.094,1640,5200,0,38
15450,295000.0,2,1.0,1170,10621,1.0,3,7,1170,0.0,98045,47.497,-121.78,1340,9832,0,52
16290,870000.0,4,2.75,3410,23000,2.0,4,10,3410,0.0,98006,47.5559,-122.149,2490,15512,0,33
17833,275000.0,4,1.0,1080,26114,1.5,5,5,1080,0.0,98030,47.3834,-122.215,1720,20360,0,115
2039,340000.0,4,2.25,2530,24700,2.0,3,7,2530,0.0,98031,47.3939,-122.177,2650,24700,0,41
7791,488000.0,4,2.25,2500,10890,1.0,5,7,1800,0.0,98034,47.7318,-122.239,2500,7467,0,37
12262,480000.0,3,2.25,1950,8892,2.0,3,8,1950,0.0,98052,47.7213,-122.11,1900,8750,0,32
11271,415000.0,3,1.75,2000,8400,1.5,4,8,2000,0.0,98133,47.7535,-122.334,2000,8400,0,56
537,595000.0,2,2.0,1510,4000,1.0,4,7,1010,0.0,98103,47.6582,-122.345,1920,4000,0,115
3861,635000.0,4,1.75,2400,10050,1.0,5,8,2400,0.0,98008,47.6339,-122.124,1680,10050,0,58
9115,445000.0,3,1.75,1850,7056,2.5,4,8,1850,0.0,98052,47.6602,-122.13,1970,7056,0,36
16031,331000.0,2,1.0,1480,6210,1.0,3,7,1080,0.0,98133,47.774,-122.351,1290,7509,0,65
10546,460000.0,2,1.0,1430,12092,1.0,4,7,1430,0.0,98125,47.7023,-122.276,2320,10800,0,77
16612,950000.0,3,1.75,2150,3503,2.0,3,8,1870,0.0,98112,47.6285,-122.303,3920,6402,0,94
2109,399950.0,3,2.0,2050,9396,1.0,5,7,1170,0.0,98155,47.7447,-122.328,1680,9391,0,55
13170,161000.0,4,2.0,1700,8043,1.0,3,7,850,0.0,98168,47.4758,-122.288,1540,13260,0,61
16977,440000.0,4,2.75,2030,56192,1.0,3,8,1550,0.0,98077,47.752,-122.073,2510,44866,0,36
11090,300000.0,3,1.75,1210,7000,1.0,3,7,1210,0.0,98058,47.4572,-122.169,1670,7000,0,40
13580,1280000.0,4,1.75,3720,8448,1.0,4,9,1960,0.0,98199,47.6425,-122.406,2540,7064,0,68
8258,350000.0,2,1.0,1070,2880,1.0,3,7,1070,0.0,98102,47.6261,-122.324,2030,2880,0,113
14129,290000.0,3,1.75,1390,13200,2.0,3,7,1390,0.0,98045,47.4429,-121.771,1430,10725,0,36
19074,299500.0,3,1.75,1880,11700,1.0,4,7,1880,0.0,98092,47.3213,-122.187,2230,35200,0,47
11380,443000.0,4,1.5,1860,12197,1.0,3,7,1860,0.0,98034,47.729,-122.235,1510,11761,0,51
11194,600000.0,4,1.75,1700,7800,1.0,4,8,1700,0.0,98052,47.651,-122.119,2430,8342,0,40
10372,350000.0,3,1.0,1250,9786,1.0,4,7,1250,0.0,98072,47.7622,-122.163,1660,9621,0,46
12561,370000.0,4,2.0,2020,8100,1.5,4,7,1160,0.0,98125,47.7307,-122.297,1840,8680,0,69
9007,229000.0,3,2.0,1540,6000,1.0,4,6,1540,0.0,98155,47.7372,-122.307,1490,8213,0,62
11510,650000.0,4,1.75,1900,10454,1.0,4,7,1180,0.0,98004,47.5933,-122.195,2060,11325,0,61
18572,250200.0,3,1.5,1180,7384,1.0,5,7,1180,0.0,98032,47.3838,-122.287,1150,7455,0,56
11459,1180000.0,5,2.25,3270,16553,2.0,5,9,2470,0.0,98040,47.5428,-122.236,3690,17916,0,47
17576,303697.0,4,2.0,2520,7334,1.0,3,7,1600,0.0,98125,47.7263,-122.291,2040,7937,0,60
6649,580000.0,3,2.75,2660,32757,1.0,4,8,2660,0.0,98077,47.7649,-122.098,2720,35191,0,40
14438,400000.0,3,1.75,1510,8385,1.0,3,7,1510,0.0,98034,47.7279,-122.195,1570,7480,0,47
7513,229950.0,2,1.5,1160,1848,2.0,3,7,1160,0.0,98034,47.7366,-122.176,1160,1566,0,43
3327,253000.0,3,2.25,1440,9806,1.0,3,7,1440,0.0,98030,47.3857,-122.212,1590,9782,0,50
1416,530000.0,3,1.0,1500,5750,1.5,4,7,1050,0.0,98126,47.5677,-122.376,1500,5060,0,88
4825,339950.0,2,1.0,800,3090,1.0,4,6,800,0.0,98118,47.5518,-122.277,1400,3090,0,90
18146,262500.0,4,2.0,1540,5110,1.0,3,7,1540,0.0,98118,47.5164,-122.268,1540,5110,0,58
10053,466500.0,3,1.0,1430,3840,1.0,3,7,950,0.0,98117,47.6847,-122.381,1430,3840,0,70
5041,600000.0,2,1.0,1110,3500,1.5,3,6,970,0.0,98102,47.6453,-122.327,1884,1778,0,103
12546,364000.0,2,1.5,1650,7311,1.0,3,7,860,0.0,98133,47.7772,-122.357,1660,7255,0,37
11856,290000.0,2,1.0,960,4000,1.0,3,6,960,0.0,98118,47.5554,-122.267,1210,4000,0,97
5917,677000.0,4,2.0,2180,6000,1.5,3,8,2060,0.0,98144,47.5958,-122.306,1370,4500,0,88
6315,355000.0,5,2.5,2344,8000,1.0,4,8,1560,0.0,98023,47.3185,-122.377,2344,8000,0,39
2617,290300.0,2,1.0,860,3874,1.0,4,6,860,0.0,98055,47.4836,-122.204,1400,5106,0,84
3224,551000.0,3,1.0,1580,6000,1.0,5,7,1580,0.0,98027,47.5286,-122.032,1580,6000,0,68
10201,489000.0,2,1.0,850,2850,1.0,4,7,850,0.0,98115,47.6875,-122.309,1450,4015,0,88
13212,625000.0,4,2.25,2470,17008,2.0,4,8,2470,0.0,98075,47.5924,-122.048,2470,31798,0,36
9630,425000.0,3,1.5,1300,19163,1.0,3,7,1300,0.0,98052,47.6686,-122.153,1590,9744,0,51
10245,720001.0,3,2.5,1430,2200,1.5,4,7,1430,0.0,98103,47.6601,-122.331,1740,4275,0,105
6323,240000.0,3,1.5,1290,8366,1.0,3,7,1020,0.0,98168,47.4853,-122.318,1770,8400,0,58
2896,355000.0,3,1.5,1240,15867,1.0,3,7,1240,0.0,98034,47.7167,-122.202,1570,9600,0,53
3447,419600.0,3,1.75,1680,8460,1.0,3,7,1180,0.0,98133,47.7554,-122.353,1890,9529,0,39
17197,275000.0,4,2.0,1440,10920,1.0,3,5,1440,0.0,98056,47.5049,-122.18,1500,11902,0,72
12525,230000.0,3,1.0,880,7500,1.0,3,7,880,0.0,98198,47.3837,-122.307,880,7500,0,37
7252,410000.0,3,2.0,1750,2550,1.0,3,7,1750,0.0,98133,47.7329,-122.343,1370,1533,0,60
9951,525000.0,3,1.0,2000,22500,1.0,3,7,1680,0.0,98125,47.71100000000001,-122.308,2000,10000,0,76
18710,180000.0,3,1.0,1020,5500,1.5,3,7,1020,0.0,98118,47.5502,-122.286,1160,5500,0,54
14875,205000.0,5,1.75,1730,5200,1.0,4,7,1050,0.0,98042,47.3628,-122.089,1350,5200,0,37
18293,543200.0,6,2.25,2820,15600,1.5,5,7,1970,0.0,98166,47.4635,-122.362,2520,7797,0,75
18713,192500.0,3,1.0,1100,9750,1.0,4,7,1100,0.0,98023,47.3248,-122.345,1190,9750,0,49
14733,765000.0,4,2.25,2560,12100,1.0,4,8,1760,0.0,98052,47.631,-122.108,2240,12100,0,39
3514,328950.0,4,1.75,2550,8976,1.0,5,7,1300,0.0,98058,47.4286,-122.179,2220,9477,0,37
8632,312000.0,5,4.0,2900,9779,2.0,4,7,1950,0.0,98168,47.5003,-122.306,1360,8000,0,78
4591,390000.0,3,1.75,1260,6500,1.0,4,7,1260,0.0,98008,47.6224,-122.116,1500,7700,0,49
8904,370000.0,3,1.0,1060,7419,1.0,4,6,1060,0.0,98177,47.7712,-122.392,2190,5953,0,109
18332,625000.0,3,1.75,2240,6050,1.0,4,8,1250,0.0,98116,47.5658,-122.4,1720,6050,0,65
11346,400000.0,3,1.0,1050,6000,1.0,3,7,1050,0.0,98116,47.5709,-122.401,1720,6000,0,63
262,525000.0,3,2.25,2100,40510,2.0,3,10,1320,0.0,98074,47.6154,-122.047,2380,33450,0,36
17206,417500.0,3,1.0,1160,7491,1.0,4,6,1160,0.0,98177,47.7024,-122.359,1800,2267,0,98
15459,619850.0,4,2.5,2270,9247,1.0,5,8,1500,0.0,98006,47.5602,-122.176,2270,9163,0,43
10085,299000.0,4,2.5,2300,8100,1.0,4,8,1360,0.0,98023,47.2979,-122.371,1910,7630,0,36
11545,365000.0,3,1.75,1820,5555,1.0,4,7,1030,0.0,98103,47.6867,-122.352,1420,4000,0,76
6511,560000.0,4,2.0,2720,8819,2.0,3,8,2240,0.0,98003,47.338,-122.333,2960,9672,0,39
2165,306000.0,3,1.0,1190,10350,1.0,4,7,1190,0.0,98028,47.7428,-122.244,1850,10500,0,56
3345,675000.0,4,2.5,2370,9679,2.0,3,8,2370,0.0,98027,47.5631,-122.085,2290,7944,0,31
971,397500.0,3,1.25,1510,13737,1.0,4,6,810,0.0,98125,47.7289,-122.283,2560,10202,0,54
10493,385000.0,3,1.0,1020,5950,1.0,3,6,880,0.0,98106,47.5436,-122.357,1800,5950,0,65
1696,340000.0,4,1.0,1230,8316,1.5,3,7,1230,0.0,98034,47.7269,-122.24,1490,8316,0,52
6413,327500.0,4,2.25,2240,9600,2.0,3,8,2240,0.0,98032,47.361,-122.281,2050,9240,0,44
1785,552500.0,3,1.75,2040,5775,1.0,3,7,1410,0.0,98199,47.6592,-122.393,1360,4400,0,57
1393,545000.0,4,2.75,3410,35040,2.0,3,9,3410,0.0,98038,47.4054,-122.03,2580,37263,0,31
5327,279000.0,3,1.5,1780,16000,1.0,2,7,1240,0.0,98198,47.419,-122.322,1860,9775,0,55
19540,675000.0,4,2.75,2280,3200,1.5,5,8,1520,0.0,98105,47.6709,-122.282,1970,4687,0,84
1727,620000.0,5,2.5,2540,3832,2.0,5,8,1760,0.0,98117,47.6848,-122.398,2000,5289,0,86
18848,270000.0,3,2.25,2140,9990,1.0,4,8,2140,0.0,98003,47.3484,-122.298,2060,9990,0,53
16350,1200000.0,4,2.5,2390,4200,2.0,3,9,2150,0.0,98102,47.6272,-122.318,2800,5250,0,91
14555,887200.0,3,1.0,1400,5100,1.5,3,7,1400,0.0,98103,47.6677,-122.333,1740,3060,0,115
2926,500000.0,4,2.25,2080,8000,1.0,3,8,1390,0.0,98008,47.6264,-122.113,1800,7700,0,51
17075,780000.0,3,2.25,2130,11782,1.0,4,8,1590,0.0,98040,47.5423,-122.215,2700,11782,0,38
5220,299000.0,3,1.0,1520,8320,1.0,3,6,1520,0.0,98133,47.7699,-122.335,1500,8320,0,62
11532,840000.0,5,1.75,2500,11617,1.0,4,9,1560,0.0,98040,47.5361,-122.217,3370,11617,0,49
11742,391000.0,2,1.0,890,5423,1.0,3,6,890,0.0,98117,47.6966,-122.368,1690,5993,0,69
621,577000.0,3,2.5,2060,5750,1.0,3,7,1330,0.0,98116,47.5671,-122.391,1920,5750,0,39
3432,279000.0,3,1.5,1280,16738,1.5,4,5,1280,0.0,98038,47.3895,-122.023,1590,16317,0,83
641,305000.0,4,2.5,2250,9091,1.0,3,7,1340,0.0,98001,47.33600000000001,-122.269,1540,7802,0,33
15840,583500.0,3,1.75,1720,7800,1.0,4,7,1170,0.0,98052,47.6928,-122.125,1760,7276,0,37
8039,278000.0,5,1.75,2170,9752,1.0,3,7,1100,0.0,98003,47.3355,-122.331,1810,10609,0,53
5957,255000.0,3,1.5,910,25500,1.0,3,5,910,0.0,98188,47.4565,-122.276,1580,10019,0,72
13968,235000.0,3,1.0,1250,7592,1.0,5,7,1250,0.0,98042,47.3604,-122.111,1250,7592,0,54
13698,440000.0,3,1.75,1430,8400,1.0,4,7,1430,0.0,98008,47.6073,-122.127,1570,7800,0,54
7596,475000.0,3,1.75,1330,14560,1.0,3,7,1330,0.0,98052,47.6599,-122.135,1510,9890,0,32
11662,255000.0,1,0.5,880,1642,1.0,3,6,500,0.0,98126,47.5732,-122.372,1410,2992,0,105
18116,852500.0,3,2.5,2630,10100,1.0,4,9,1580,0.0,98006,47.5638,-122.153,2400,9700,0,48
3739,312500.0,3,1.75,1490,9493,1.0,4,8,1490,0.0,98058,47.4514,-122.134,2440,9600,0,39
657,495000.0,3,1.0,990,6000,1.0,3,6,990,0.0,98105,47.6718,-122.267,1250,6000,0,72
5253,600000.0,3,1.0,1040,5000,1.5,3,7,1040,0.0,98107,47.6754,-122.359,1440,4400,0,103
15554,180000.0,3,2.25,1990,6350,2.0,3,7,1990,0.0,98198,47.3822,-122.316,1220,6250,0,48
544,375000.0,3,2.25,2120,18500,2.0,4,8,2120,0.0,98031,47.3914,-122.169,2120,14479,0,32
5654,668500.0,4,2.25,2290,9546,1.0,4,8,1780,0.0,98006,47.5617,-122.13,2360,8864,0,39
14755,550000.0,3,2.0,1490,3880,1.0,3,7,1490,0.0,98107,47.662,-122.363,1490,3880,0,56
11881,335500.0,5,3.0,2240,19090,1.0,4,8,1700,0.0,98058,47.4416,-122.149,2280,20000,0,47
6647,168000.0,3,1.0,1200,7210,1.0,4,6,1200,0.0,98030,47.3729,-122.183,1200,7650,0,38
10617,743000.0,3,1.75,2110,11250,1.0,4,8,2110,0.0,98040,47.5402,-122.216,2560,10992,0,54
6799,890000.0,3,3.25,4030,12765,2.0,4,9,2800,0.0,98005,47.6331,-122.166,2670,13447,0,40
